mode,threads,mini_batch_size,outer_iterations,inner_iterations,repetitions,graph_creation_mean,graph_creation_std,exec_time_mean,exec_time_std,gpu_memory_mib
0,1000000,100,39,1,10,0.000000,0.000000,0.212628,0.000051,81
0,1000000,100,40,1,10,0.000000,0.000000,0.218115,0.000054,81
0,10000000,100,1,1,10,0.000000,0.000000,0.053448,0.000031,117
0,10000000,100,2,1,10,0.000000,0.000000,0.106896,0.000072,117
0,10000000,100,3,1,10,0.000000,0.000000,0.160337,0.000070,117
0,10000000,100,4,1,10,0.000000,0.000000,0.213770,0.000031,117
0,10000000,100,5,1,10,0.000000,0.000000,0.267227,0.000038,117
0,10000000,100,6,1,10,0.000000,0.000000,0.320681,0.000047,117
0,10000000,100,7,1,10,0.000000,0.000000,0.374127,0.000051,117
0,10000000,100,8,1,10,0.000000,0.000000,0.427589,0.000035,117
0,10000000,100,9,1,10,0.000000,0.000000,0.480995,0.000050,117
0,10000000,100,10,1,10,0.000000,0.000000,0.534448,0.000032,117
0,10000000,100,11,1,10,0.000000,0.000000,0.587930,0.000072,117
0,10000000,100,12,1,10,0.000000,0.000000,0.641371,0.000036,117
0,10000000,100,13,1,10,0.000000,0.000000,0.694827,0.000042,117
0,10000000,100,14,1,10,0.000000,0.000000,0.748261,0.000036,117
0,10000000,100,15,1,10,0.000000,0.000000,0.801677,0.000080,117
0,10000000,100,16,1,10,0.000000,0.000000,0.855088,0.000052,117
0,10000000,100,17,1,10,0.000000,0.000000,0.908552,0.000053,117
0,10000000,100,18,1,10,0.000000,0.000000,0.961964,0.000070,117
0,10000000,100,19,1,10,0.000000,0.000000,1.015475,0.000039,117
0,10000000,100,20,1,10,0.000000,0.000000,1.068877,0.000037,117
0,10000000,100,21,1,10,0.000000,0.000000,1.122371,0.000061,117
0,10000000,100,22,1,10,0.000000,0.000000,1.175757,0.000054,117
0,10000000,100,23,1,10,0.000000,0.000000,1.229246,0.000044,117
0,10000000,100,24,1,10,0.000000,0.000000,1.282692,0.000033,117
0,10000000,100,25,1,10,0.000000,0.000000,1.336174,0.000035,117
0,10000000,100,26,1,10,0.000000,0.000000,1.389537,0.000043,117
0,10000000,100,27,1,10,0.000000,0.000000,1.442898,0.000050,117
0,10000000,100,28,1,10,0.000000,0.000000,1.496379,0.000056,117
0,10000000,100,29,1,10,0.000000,0.000000,1.549909,0.000049,117
0,10000000,100,30,1,10,0.000000,0.000000,1.603253,0.000042,117
0,10000000,100,31,1,10,0.000000,0.000000,1.656854,0.000061,117
0,10000000,100,32,1,10,0.000000,0.000000,1.710292,0.000047,117
0,10000000,100,33,1,10,0.000000,0.000000,1.763715,0.000042,117
0,10000000,100,34,1,10,0.000000,0.000000,1.817179,0.000067,117
0,10000000,100,35,1,10,0.000000,0.000000,1.870453,0.000040,117
0,10000000,100,36,1,10,0.000000,0.000000,1.924003,0.000030,117
0,10000000,100,37,1,10,0.000000,0.000000,1.977398,0.000046,117
0,10000000,100,38,1,10,0.000000,0.000000,2.030915,0.000036,117
0,10000000,100,39,1,10,0.000000,0.000000,2.084376,0.000037,117
0,10000000,100,40,1,10,0.000000,0.000000,2.137736,0.000034,117
